id|tituloPincipal|tituloOriginal|anoLancamento|tempoMinutos|genero|notaMedia|numeroVotos|generoArtista|personagem|nomeArtista|anoNascimento|anoFalecimento|profissao|titulosMaisConhecidos
tt0005733|Life's Whirlpool|McTeague|1916|50|Drama|6.8|20|actress|Maria Cappa|Eleanor Blanchard|1886|\N|actress|tt0374875,tt0005733,tt0005972,tt0338548
tt0005733|Life's Whirlpool|McTeague|1916|50|Drama|6.8|20|actor|McTeague|Holbrook Blinn|1872|1928|actor,writer|tt0015518,tt0013856,tt0016560,tt0005733
tt0005733|Life's Whirlpool|McTeague|1916|50|Drama|6.8|20|actress|Trina Sieppe|Fania Marinoff|1890|1971|actress|tt0004433,tt0005764,tt0005733,tt0145119
tt0005733|Life's Whirlpool|McTeague|1916|50|Drama|6.8|20|actor|Marcus Schuller|Walter Greene|1872|1941|actor,producer,miscellaneous|tt0317876,tt0431000,tt0019285,tt0005733
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actor|Joseph Chandler|Douglas Munro|1862|1924|actor|tt0003589,tt0008156,tt0013661,tt0962757
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actor|Julian Chandler|Gerald Ames|1881|1933|actor,director|tt0333951,tt0011914,tt0006373,tt0005931
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actress|Nancy|Christine Rayner|1888|1973|actress|tt0004582,tt0012353,tt0231379,tt0962757
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actor|Cyrus Blenkarn|Albert Chevalier|1861|1923|soundtrack,writer,actor|tt0259303,tt0005739,tt0017186,tt0005791
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actor|Sir Seaton Umfraville|George Bellamy|1866|1944|actor,director|tt0127667,tt0962757,tt0008677,tt0011404
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actress|Maud Chandler|Minna Grey|1877|1935|actress|tt0007062,tt0315166,tt0219883,tt0020601
tt0005739|The Middleman|The Middleman|1915|\N|Adventure,Crime,Drama|6.8|35|actress|Mary Blenkarn|Jane Gail|1889|1963|actress|tt0005931,tt0006333,tt0162131,tt0003589
tt0005746|The Millionaire Baby|The Millionaire Baby|1915|60|Adventure,Drama,Mystery|5.0|20|actress|Marion Ocumpaugh|Mrs. A.C. Marston|\N|\N|actress|tt0004749,tt0005746,tt0460239,tt0005658
tt0005746|The Millionaire Baby|The Millionaire Baby|1915|60|Adventure,Drama,Mystery|5.0|20|actress|Valerie Carew|Grace Darmond|1898|1963|actress,writer|tt0007339,tt0012293,tt0010987,tt0006144
tt0005746|The Millionaire Baby|The Millionaire Baby|1915|60|Adventure,Drama,Mystery|5.0|20|actor|Justin Carew|Harry Mestayer|1876|1958|actor,writer|tt0014721,tt0005517,tt0005746,tt0013815
tt0005746|The Millionaire Baby|The Millionaire Baby|1915|60|Adventure,Drama,Mystery|5.0|20|actor|Philo Ocumpaugh|Frederick Hand|\N|\N|actor|tt1247275,tt0005746
tt0005746|The Millionaire Baby|The Millionaire Baby|1915|60|Adventure,Drama,Mystery|5.0|20|actor|Dr. Pool|John Charles|1885|1921|actor|tt0329362,tt0005746,tt1290115,tt0006144
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actress|Louise - Duchess of Portsmouth|Ruby Hoffman|1886|1973|actress|tt0005196,tt0009204,tt0007932,tt0010357
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actor|King Charles II|Owen Moore|1884|1939|actor,writer,soundtrack|tt0012043,tt0011573,tt0004961,tt0029606
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actor|Nobleman|Mr. Bosch|\N|\N|actor|tt0005756
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actor|Nobleman|Mr. Rouse|\N|\N|actor|tt0005756
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actress|Nell Gwyn|Mary Pickford|1892|1979|actress,producer,writer|tt0018183,tt0016028,tt0024539,tt0019788
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actor|Duke of Buckingham|Arthur Hoops|1870|1916|actor|tt0004654,tt0157535,tt0006071,tt0005756
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actress|Orange Moll|Amelia Rose|\N|\N|actress|tt0005756,tt0005250
tt0005756|Mistress Nell|Mistress Nell|1915|\N|Drama,History|6.9|23|actor|Nobleman|Mr. Henry|\N|\N|actor,soundtrack|tt0005756,tt0162024
tt0005793|Mysteries of London|Mysteries of London|1915|49|Crime,Drama|6.1|13|actor|Bob Willis|Wingold Lawrence|1874|1938|actor|tt0346072,tt0005793,tt0322200,tt0325465
tt0005793|Mysteries of London|Mysteries of London|1915|49|Crime,Drama|6.1|13|actress|Louise Willis|Flora Morris|1887|1953|actress|tt0002406,tt0443962,tt0007565,tt0231704
tt0005802|Neal of the Navy|Neal of the Navy|1915|\N|Adventure,Romance|1.7|25|actress|Annette Illington|Lillian Lorraine|1892|1955|actress,director|tt0006039,tt0005802,tt0129209,tt0009501
tt0005802|Neal of the Navy|Neal of the Navy|1915|\N|Adventure,Romance|1.7|25|actor|Hernandez|Ed Brady|1889|1942|actor,soundtrack|tt0023124,tt0007950,tt0024593,tt0004760
tt0005802|Neal of the Navy|Neal of the Navy|1915|\N|Adventure,Romance|1.7|25|actor|Neal Hardin|William Courtleigh Jr.|1892|1918|actor|tt0007415,tt0007150,tt0005802,tt0003677
tt0005802|Neal of the Navy|Neal of the Navy|1915|\N|Adventure,Romance|1.7|25|actor|Thomas Illington|William Conklin|1872|1935|actor|tt0008150,tt0008398,tt0138515,tt0016078
tt0005808|The New Exploits of Elaine|The New Exploits of Elaine|1915|\N|Action,Adventure|5.4|35|actress|Elaine Dodge|Pearl White|1889|1938|actress|tt0004465,tt0003897,tt0009204,tt0010357
tt0005808|The New Exploits of Elaine|The New Exploits of Elaine|1915|\N|Action,Adventure|5.4|35|actor|Walter Jameson|Creighton Hale|1889|1965|actor|tt0156963,tt0003897,tt0015684,tt0017739
tt0005808|The New Exploits of Elaine|The New Exploits of Elaine|1915|\N|Action,Adventure|5.4|35|actor|Wu Fang|Edwin Arden|1864|1918|actor,director,writer|tt0005233,tt0005412,tt0004957,tt0144998
tt0005808|The New Exploits of Elaine|The New Exploits of Elaine|1915|\N|Action,Adventure|5.4|35|actor|Detective Craig Kennedy|Arnold Daly|1875|1927|actor,producer|tt0005974,tt0003897,tt0009408,tt0005808
tt0005809|The Governor|The Nigger|1915|50|Drama|6.9|322|actress|Georgiana Byrd|Claire Whitney|1890|1969|actress|tt0007769,tt0003676,tt0004980,tt0008656
tt0005809|The Governor|The Nigger|1915|50|Drama|6.9|322|actor|\N|George De Carlton|1868|1935|actor,assistant_director|tt0017202,tt0006002,tt0005905,tt0005615
tt0005809|The Governor|The Nigger|1915|50|Drama|6.9|322|actor|\N|Henry Armetta|1888|1945|actor,soundtrack|tt0025251,tt0023943,tt0030778,tt0031547
tt0005809|The Governor|The Nigger|1915|50|Drama|6.9|322|actor|Philip Morrow|William Farnum|1876|1953|actor,miscellaneous,soundtrack|tt0006002,tt0010419,tt0021759,tt0025004
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actress|Katie Ruder|Dorothy Gish|1898|1968|actress,director,writer|tt0008864,tt0006933,tt0011406,tt0006745
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Von Wendell|John McDermott|1893|1946|actor,writer,director|tt0011117,tt0017084,tt0012559,tt0018381
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Fritz Ruder - Katie's Father|Franklin Arbuckle|\N|\N|actor|tt0005823
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Dr. Juttner|Karl Formes|1841|1939|actor|tt0012067,tt0004989,tt0005381,tt0005823
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Lutz|Erich von Stroheim|1885|1957|actor,writer,director|tt0009937,tt0019558,tt0028950,tt0043014
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Prince Karl Heinrich of Rutania|Wallace Reid|1891|1923|actor,director,writer|tt0012877,tt0005060,tt0003520,tt0010219
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Karl Bilz|Raymond Wells|1880|1941|director,actor,writer|tt1056431,tt0007940,tt0008220,tt0008332
tt0005823|Old Heidelberg|Old Heidelberg|1915|50|Drama,Romance|6.7|40|actor|Kellerman|James Gibson|1865|1938|actor|tt0005823,tt4205712,tt0021396,tt0011103
tt0005832|On the Night Stage|On the Night Stage|1915|62|Adventure,Romance,Western|5.7|67|actor|Handsome Jack Malone|Herschel Mayall|1863|1941|actor|tt0006408,tt0014150,tt0009599,tt0012903
tt0005832|On the Night Stage|On the Night Stage|1915|62|Adventure,Romance,Western|5.7|67|actor|Stagecoach Driver|Tom Chatterton|1881|1952|actor,director,writer|tt0007376,tt0032420,tt0210814,tt0036697
tt0005832|On the Night Stage|On the Night Stage|1915|62|Adventure,Romance,Western|5.7|67|actress|Saloon Girl|Gladys Brockwell|1894|1929|actress|tt0016711,tt0013450,tt0018379,tt0019096
tt0005832|On the Night Stage|On the Night Stage|1915|62|Adventure,Romance,Western|5.7|67|actor|Texas|William S. Hart|1864|1946|actor,director,producer|tt0010476,tt0009600,tt0008362,tt0009550
tt0005832|On the Night Stage|On the Night Stage|1915|62|Adventure,Romance,Western|5.7|67|actress|Belle Shields|Rhea Mitchell|1890|1957|actress,writer|tt0010476,tt0007454,tt0005209,tt0005002
tt0005832|On the Night Stage|On the Night Stage|1915|62|Adventure,Romance,Western|5.7|67|actor|Austin the Sky Pilot|Robert Edeson|1868|1931|actor,miscellaneous|tt0013515,tt0003743,tt0005620,tt0004854
tt0005869|Pasionaria|Pasionaria|1915|\N|\N|4.7|12|actor|\N|Gerardo Peña|\N|\N|actor,writer,director|tt0004231,tt0906616,tt0004270,tt0193160
tt0005869|Pasionaria|Pasionaria|1915|\N|\N|4.7|12|actress|\N|Tórtola Valencia|\N|\N|actress|tt0005859,tt0005869
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actress|Solveig|Myrtle Stedman|1885|1938|actress,writer|tt0003765,tt0005879,tt0011695,tt0158980
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actress|Virginia Thorne|Evelyn Duncan|1893|1972|actress|tt0005879
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actress|Ase|Fanny Stockbridge|\N|1929|actress|tt0013739,tt0012518,tt0005879,tt0005959
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actor|Peer Gynt|Cyril Maude|1862|1951|actor|tt0005879,tt0004901,tt0024419,tt0020942
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actress|Anitra|Mary Reubens|\N|\N|actress|tt0005879
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actress|Ingrid|Mary Ruby|1894|1987|actress|tt0005879,tt0006612,tt0005984,tt0005408
tt0005879|Peer Gynt|Peer Gynt|1915|50|Fantasy|7.2|26|actress|Annabel Lee|Winifred Bryson|1892|1987|actress|tt0014746,tt0005879,tt0014142,tt0015589
tt0005901|Playing Dead|Playing Dead|1915|58|Drama|5.9|20|actor|James Blagwin|Sidney Drew|1863|1919|actor,director,writer|tt0003973,tt0155056,tt0009870,tt0009481
tt0005901|Playing Dead|Playing Dead|1915|58|Drama|5.9|20|actor|Proctor Maddox|Donald Hall|1867|1948|actor|tt0005459,tt0004742,tt0009991,tt0195831
tt0005901|Playing Dead|Playing Dead|1915|58|Drama|5.9|20|actress|Jeanne Blagwin|Mrs. Sidney Drew|1890|1925|actress,writer,director|tt0009870,tt0011049,tt0011150,tt0452444
tt0005901|Playing Dead|Playing Dead|1915|58|Drama|5.9|20|actor|Carlton Adams|Harry English|1861|1939|actor|tt0005901,tt0003605,tt0489202,tt1144880
tt0005901|Playing Dead|Playing Dead|1915|58|Drama|5.9|20|actor|Preston|Isadore Marcil|\N|\N|actor|tt0346606,tt0005901,tt0496070,tt0015022
tt0005901|Playing Dead|Playing Dead|1915|58|Drama|5.9|20|actress|Undetermined Role|Alice Lake|1895|1967|actress|tt0010694,tt0007816,tt0012288,tt0013259
tt0005905|The Plunderer|The Plunderer|1915|50|Action,Adventure,Romance|6.8|27|actor|Old Bells Park|William J. Gross|1837|1924|actor|tt0005905,tt0011267,tt0009523,tt0008891
tt0005905|The Plunderer|The Plunderer|1915|50|Action,Adventure,Romance|6.8|27|actress|Joan Presby|Claire Whitney|1890|1969|actress|tt0007769,tt0003676,tt0004980,tt0008656
tt0005905|The Plunderer|The Plunderer|1915|50|Action,Adventure,Romance|6.8|27|actor|Dick Townsend|Harry Spingler|1889|1953|actor|tt0006002,tt0005905,tt0008305,tt0005363
tt0005905|The Plunderer|The Plunderer|1915|50|Action,Adventure,Romance|6.8|27|actress|Lily Meredith|Elizabeth Eyre|\N|\N|actress|tt0005905
tt0005905|The Plunderer|The Plunderer|1915|50|Action,Adventure,Romance|6.8|27|actor|Bill Matthews|William Farnum|1876|1953|actor,miscellaneous,soundtrack|tt0006002,tt0010419,tt0021759,tt0025004
tt0005905|The Plunderer|The Plunderer|1915|50|Action,Adventure,Romance|6.8|27|actor|Bully Presby|Riley Hatch|1862|1925|actor|tt0005905,tt0016157,tt0005363,tt0012069
tt0005916|After Death|Posle smerti|1915|46|Drama,Horror|6.8|927|actor|Andrei Bagrov|Vitold Polonsky|1879|1919|actor,director|tt0212633,tt0154194,tt0005916,tt0009490
tt0005916|After Death|Posle smerti|1915|46|Drama,Horror|6.8|927|actress|Kapitolina Markovna his aunt|Olga Rakhmanova|1871|1943|actress,director|tt21635008,tt0212633,tt0008161,tt0253541
tt0005916|After Death|Posle smerti|1915|46|Drama,Horror|6.8|927|actress|Her mother|Mariya Khalatova|1870|1960|actress|tt22248968,tt0005916,tt0210822,tt0903877
tt0005916|After Death|Posle smerti|1915|46|Drama,Horror|6.8|927|actress|Zoya Kadmina|Vera Karalli|1889|1972|actress|tt0795981,tt0005799,tt0186650,tt0378930
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actress|Prince EdwardTom Canty|Marguerite Clark|1883|1940|actress,producer|tt0010015,tt0007088,tt0008726,tt0012655
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actor|Father Andrew|Alfred Fisher|1849|1933|actor|tt0005928,tt0012109,tt0013864,tt0014891
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actor|Tom Canty's Father|William Frederic|1861|1931|actor|tt0005928,tt0010505,tt0017841,tt0011800
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actor|Earl of Hertford|William Barrows|\N|\N|actor|tt0005928
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actor|The King|Robert Broderick|1864|1921|actor,writer|tt0256646,tt0004522,tt0184631,tt0005196
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actor|Miles Hendon|William Sorelle|1877|1944|actor|tt0233710,tt0002813,tt0005928,tt0007970
tt0005928|The Prince and the Pauper|The Prince and the Pauper|1915|50|Adventure|5.5|27|actor|\N|Nathaniel Sack|1880|1966|actor|tt0005398,tt0004295,tt0012871,tt0005928
tt0005930|Princess Romanoff|Princess Romanoff|1915|50|Adventure,Drama,Romance|5.4|23|actor|Loris Ipanoff|Clifford Bruce|1885|1919|actor|tt0005594,tt0004465,tt0010995,tt0004548
tt0005930|Princess Romanoff|Princess Romanoff|1915|50|Adventure,Drama,Romance|5.4|23|actress|Princess Fedora Romanoff|Nance O'Neil|1874|1965|actress|tt0175710,tt0022572,tt0005592,tt0005930
tt0005930|Princess Romanoff|Princess Romanoff|1915|50|Adventure,Drama,Romance|5.4|23|actor|Vladimir Boroff|Stuart Holmes|1884|1971|actor|tt0013515,tt0156966,tt0019130,tt0018566
tt0005930|Princess Romanoff|Princess Romanoff|1915|50|Adventure,Drama,Romance|5.4|23|actress|Ipanoff's Wife|Dorothy Bernard|1890|1955|actress|tt0008494,tt0005630,tt0009309,tt0012849
tt0005931|The Prisoner of Zenda|The Prisoner of Zenda|1915|\N|Adventure|6.7|58|actor|Rupert of Hentzau|Gerald Ames|1881|1933|actor,director|tt0333951,tt0011914,tt0006373,tt0005931
tt0005931|The Prisoner of Zenda|The Prisoner of Zenda|1915|\N|Adventure|6.7|58|actor|Colonel Sapt|Charles Rock|1866|1919|actor|tt0009923,tt0005931,tt0007514,tt0325384
tt0005931|The Prisoner of Zenda|The Prisoner of Zenda|1915|\N|Adventure|6.7|58|actor|Rudolf RasendyllRudolf V|Henry Ainley|1879|1945|actor|tt0006129,tt0006866,tt0010608,tt0027311
tt0005931|The Prisoner of Zenda|The Prisoner of Zenda|1915|\N|Adventure|6.7|58|actress|Princess Flavia|Jane Gail|1889|1963|actress|tt0005931,tt0006333,tt0162131,tt0003589
tt0005931|The Prisoner of Zenda|The Prisoner of Zenda|1915|\N|Adventure|6.7|58|actor|Michael - Duke of Strelsau|Arthur Holmes-Gore|1871|1915|actor,director|tt0005931,tt0468191,tt0842786,tt0477704
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actress|Helen Carruthers - a Social Butterfly|Nan Christy|1894|\N|actress|tt0005244,tt0005260,tt0005939,tt0009445
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actress|Mrs. Chalmers - the Hostess|Lucille Ward|1880|1952|actress|tt0015359,tt0010303,tt0021544,tt0010674
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actor|The Tribal Priest|William A. Carroll|1875|1928|actor|tt0008992,tt0015359,tt0009940,tt0009931
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actor|John Douglas|Harry A. Pollard|1879|1934|director,actor,writer|tt0015359,tt0020402,tt0020511,tt0005939
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actress|Nai|Margarita Fischer|1886|1975|actress,writer|tt0314378,tt0334285,tt0221390,tt0010475
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actor|Kaura - Tribal Sub-Chief|Robyn Adair|1884|1965|actor|tt0004052,tt0948667,tt0008796,tt0005939
tt0005939|The Quest|The Quest|1915|\N|Action,Adventure,Drama|5.1|31|actor|De Villiers - a Man about TownNeto - Tribal Chief|Joseph Singleton|1879|1946|actor|tt0011779,tt0326229,tt0004635,tt0011785
tt0005945|Rags|Rags|1915|66|Drama|7.5|52|actress|RagsAlice McCloud|Mary Pickford|1892|1979|actress,producer,writer|tt0018183,tt0016028,tt0024539,tt0019788
tt0005945|Rags|Rags|1915|66|Drama|7.5|52|actor|Norman|Hugh Thompson|1887|\N|actor|tt0133813,tt0009527,tt0009203,tt0010915
tt0005945|Rags|Rags|1915|66|Drama|7.5|52|actor|Keith Duncan|Marshall Neilan|1891|1958|actor,director,writer|tt0010040,tt0011234,tt0011117,tt0016829
tt0005945|Rags|Rags|1915|66|Drama|7.5|52|actor|Paul Ferguson|J. Farrell MacDonald|1875|1952|actor,director,soundtrack|tt0018455,tt0044091,tt0032690,tt0038762
tt0005945|Rags|Rags|1915|66|Drama|7.5|52|actor|Paul's Accomplice|Raymond Hatton|1887|1971|actor,soundtrack|tt0033351,tt0050545,tt0061809,tt0024663
tt0005945|Rags|Rags|1915|66|Drama|7.5|52|actor|John Hardesty|Joseph Manning|1870|1946|actor|tt0004292,tt0005636,tt0011667,tt0008160
tt0005951|Satan's Rhapsody|Rapsodia satanica|1917|55|Drama,Fantasy,Horror|6.8|748|actress|Contessa Alba d'Oltrevita|Lyda Borelli|1884|1959|actress|tt0008252,tt0005951,tt0004384,tt0173845
tt0005951|Satan's Rhapsody|Rapsodia satanica|1917|55|Drama,Fantasy,Horror|6.8|748|actor|Tristano|Andrea Habay|1883|1941|actor,director|tt1175046,tt1049053,tt0015253,tt1498747
tt0005951|Satan's Rhapsody|Rapsodia satanica|1917|55|Drama,Fantasy,Horror|6.8|748|actor|Mephisto|Ugo Bazzini|\N|\N|actor,writer|tt1168690,tt1064733,tt0005951,tt1177181
tt0005951|Satan's Rhapsody|Rapsodia satanica|1917|55|Drama,Fantasy,Horror|6.8|748|actor|Sergio|Giovanni Cini|\N|\N|actor|tt0005951
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actor|George Graham|Grant Foreman|\N|\N|actor|tt0191963,tt0005955,tt0182400,tt0005158
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actress|Mrs. Clemm|Marian Skinner|1880|1963|actress|tt0010727,tt0008587,tt0009535,tt0008586
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actress|Virginia ClemmHelen WhitmanThe Lost Lenore|Warda Howard|1880|1943|actress|tt0009178,tt0441188,tt0159018,tt0005955
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actor|Edgar Allan Poe|Henry B. Walthall|1878|1936|actor,assistant_director|tt0018097,tt0022753,tt0007478,tt0008198
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actress|Mrs. Allan|Eleanor Thompson|\N|\N|actress|tt0005955
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actor|David Poe Jr|Hugh Thompson|1887|\N|actor|tt0133813,tt0009527,tt0009203,tt0010915
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actor|John Allan|Ernest Maupain|1869|1944|actor|tt0007338,tt0190139,tt0020182,tt0005955
tt0005955|The Raven|The Raven|1915|57|Biography,Drama|5.4|108|actor|Tony|Harry Dunkinson|1876|1936|actor|tt0008587,tt0008383,tt0451374,tt0010046
tt0005960|The Regeneration|The Regeneration|1915|72|Biography,Crime,Drama|6.8|1317|actor|Skinny - One of the Gang|William Sheer|1889|1933|actor|tt0157402,tt0011267,tt0005960,tt0010672
tt0005960|The Regeneration|The Regeneration|1915|72|Biography,Crime,Drama|6.8|1317|actress|Marie Deering|Anna Q. Nilsson|1888|1974|actress|tt0017160,tt0016940,tt0008561,tt0043014
tt0005960|The Regeneration|The Regeneration|1915|72|Biography,Crime,Drama|6.8|1317|actor|Owen - Age Twenty-Five|Rockliffe Fellowes|1884|1950|actor|tt0017462,tt0018525,tt0017785,tt0022158
tt0005960|The Regeneration|The Regeneration|1915|72|Biography,Crime,Drama|6.8|1317|actor|District Attorney Ames|Carl Harbaugh|1886|1960|actor,writer,director|tt0017765,tt0008921,tt0012399,tt0012764
tt0005974|The Romance of Elaine|The Romance of Elaine|1915|\N|Adventure|6.9|27|actress|Elaine Dodge|Pearl White|1889|1938|actress|tt0004465,tt0003897,tt0009204,tt0010357
tt0005974|The Romance of Elaine|The Romance of Elaine|1915|\N|Adventure|6.9|27|actor|Marcus Del MarMr. X|Lionel Barrymore|1878|1954|actor,director,soundtrack|tt0021885,tt0040506,tt0030993,tt0038650
tt0005974|The Romance of Elaine|The Romance of Elaine|1915|\N|Adventure|6.9|27|actor|Detective Craig Kennedy|Arnold Daly|1875|1927|actor,producer|tt0005974,tt0003897,tt0009408,tt0005808
tt0005974|The Romance of Elaine|The Romance of Elaine|1915|\N|Adventure|6.9|27|actor|Walter Jameson|Creighton Hale|1889|1965|actor|tt0156963,tt0003897,tt0015684,tt0017739
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actor|Osman|Howard Davies|1879|1947|actor|tt0196198,tt0007000,tt0215278,tt0011838
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actress|Mrs. Van Buren|Jane Darwell|1879|1967|actress|tt0058331,tt0036244,tt0031381,tt0032551
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actor|John Marshall|Harrington Gibbs|1888|1970|actor|tt0005984
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actress|Demetra|Maud Allan|1873|1956|actress|tt0005984
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actress|Barah|Laura Woods Cushing|1863|1951|actress|tt0005984,tt0243949,tt0007517
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actress|\N|Mary Ruby|1894|1987|actress|tt0005879,tt0006612,tt0005984,tt0005408
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actor|Halib Bey|Herbert Standing|1846|1923|actor|tt0005879,tt0007000,tt0006569,tt0006862
tt0005984|The Rug Maker's Daughter|The Rug Maker's Daughter|1915|\N|Adventure|6.9|17|actor|Robert Van Buren|Forrest Stanley|1885|1969|actor,writer|tt0013750,tt0012928,tt0022134,tt0017739
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actor|Rumpelstiltskin|Clyde Tracy|\N|\N|actor|tt0005987,tt0252542,tt0804316,tt0012859
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actress|Polly|Betty Burbridge|1895|1987|writer,actress,script_department|tt0016571,tt0029373,tt0021613,tt0482771
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actor|Prince Cole|Kenneth Browne|\N|\N|actor|tt0005987
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actor|King Cole|Louis Morrison|1866|1946|actor|tt0015224,tt0005553,tt0005987,tt0009682
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actress|Good Fairy|Margaret Thompson|1889|1969|actress|tt0007450,tt0007672,tt0007903,tt0008131
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actor|Jim Crow|J. Barney Sherry|1874|1944|actor|tt0010367,tt0016034,tt0000528,tt0015471
tt0005987|Rumpelstiltskin|Rumpelstiltskin|1915|\N|Fantasy|5.8|25|actor|Captain Pilkin|George Fisher|1891|1960|actor|tt0159024,tt0009308,tt0017899,tt0007454
tt0005994|Ruslan and Ludmilla|Ruslan i Lyudmila|1915|\N|\N|8.5|13|actor|\N|S. Vassilieva|\N|\N|actor|tt0005994
tt0005994|Ruslan and Ludmilla|Ruslan i Lyudmila|1915|\N|\N|8.5|13|actor|\N|Edward Puchalski|1874|1942|director,writer,actor|tt0978687,tt1070891,tt1070804,tt0953900
tt0005994|Ruslan and Ludmilla|Ruslan i Lyudmila|1915|\N|\N|8.5|13|actress|\N|Sofya Goslavskaya|\N|\N|actress|tt0207193,tt0005994,tt7021152,tt0378472
tt0005994|Ruslan and Ludmilla|Ruslan i Lyudmila|1915|\N|\N|8.5|13|actress|Naina|Tamara Gedevanova|\N|1935|actress|tt0795976,tt0498013,tt0005994,tt0005916
tt0005994|Ruslan and Ludmilla|Ruslan i Lyudmila|1915|\N|\N|8.5|13|actor|\N|Ivan Mozzhukhin|1889|1939|actor,writer,director|tt0209123,tt0194666,tt0015801,tt0191246
